IdCursoProg,IdCurso,IdCiclo,IdProfesor,Vacantes,Matriculados,PreCursoProg,Horario,Activo
382,C004,1985-10,P033,5,15,700.00,Ju 19-22 y Sa 08-11,1
383,C012,1985-10,P040,12,8,500.00,Ju 19-22 y Sa 08-11,1
384,C002,1985-11,P013,2,18,500.00,Ju 19-22 y Sa 08-11,1
385,C013,1985-11,P023,12,8,700.00,Lu y Mi 19-22,1
386,C013,1985-11,P016,10,10,700.00,Vi y Sa 19-22,1
387,C014,1985-11,P042,7,13,700.00,Ma y Ju 19-22,1
388,C006,1985-11,P005,10,10,700.00,Ma y Ju 19-22,1
389,C005,1985-11,P024,0,20,500.00,Lu y Mi 19-22,1
390,C009,1985-11,P013,7,13,500.00,Lu y Mi 19-22,1
391,C010,1985-11,P005,7,13,700.00,Ju 19-22 y Sa 08-11,1
392,C006,1985-11,P033,5,15,700.00,Lu y Mi 19-22,1
393,C004,1985-11,P016,1,19,700.00,Vi y Sa 19-22,1
394,C003,1985-11,P007,6,14,700.00,Ma y Ju 19-22,1
395,C003,1985-12,P001,0,20,700.00,Ju 19-22 y Sa 08-11,1
396,C008,1985-12,P014,10,10,700.00,Ma y Ju 19-22,1
397,C004,1985-12,P028,11,9,700.00,Ju 19-22 y Sa 08-11,1
398,C001,1985-12,P029,12,8,400.00,Ma y Ju 19-22,1
399,C007,1985-12,P039,3,17,700.00,Lu y Mi 19-22,1
400,C002,1985-12,P029,7,13,500.00,Ma y Ju 19-22,1
401,C004,1985-12,P007,6,14,700.00,Ma y Ju 19-22,1
402,C006,1985-12,P030,3,17,700.00,Lu y Mi 19-22,1
403,C012,1985-12,P030,7,13,500.00,Ma y Ju 19-22,1
404,C006,1985-12,P021,4,16,700.00,Lu y Mi 19-22,1
405,C012,1985-12,P002,6,14,500.00,Vi y Sa 19-22,1
406,C002,1985-12,P011,12,8,500.00,Vi y Sa 19-22,1
407,C009,1985-12,P017,3,17,500.00,Ma y Ju 19-22,1
408,C008,1985-12,P033,6,14,700.00,Ma y Ju 19-22,1
409,C012,1985-12,P024,9,11,500.00,Vi y Sa 19-22,1
410,C004,1985-12,P005,7,13,700.00,Ju 19-22 y Sa 08-11,1
411,C003,1985-12,P029,9,11,700.00,Vi y Sa 19-22,1
412,C001,1986-01,P005,12,8,400.00,Vi y Sa 19-22,1
413,C005,1986-01,P015,4,16,500.00,Ma y Ju 19-22,1
414,C002,1986-01,P017,3,17,500.00,Ju 19-22 y Sa 08-11,1
415,C010,1986-01,P015,10,10,700.00,Ju 19-22 y Sa 08-11,1
416,C007,1986-01,P026,10,10,700.00,Ma y Ju 19-22,1
417,C006,1986-01,P020,1,19,700.00,Ma y Ju 19-22,1
418,C007,1986-01,P036,5,15,700.00,Ma y Ju 19-22,1
419,C007,1986-01,P007,7,13,700.00,Lu y Mi 19-22,1
420,C007,1986-01,P040,12,8,700.00,Lu y Mi 19-22,1
421,C011,1986-01,P042,4,16,700.00,Lu y Mi 19-22,1
422,C008,1986-01,P034,12,8,700.00,Vi y Sa 19-22,1
423,C006,1986-01,P028,3,17,700.00,Ma y Ju 19-22,1
424,C002,1986-01,P004,3,17,500.00,Ma y Ju 19-22,1
425,C008,1986-01,P039,1,19,700.00,Ma y Ju 19-22,1
426,C012,1986-01,P036,11,9,500.00,Vi y Sa 19-22,1
427,C009,1986-02,P008,10,10,500.00,Ma y Ju 19-22,1
428,C006,1986-02,P004,10,10,700.00,Lu y Mi 19-22,1
429,C006,1986-02,P010,1,19,700.00,Ju 19-22 y Sa 08-11,1
430,C014,1986-02,P015,1,19,700.00,Ma y Ju 19-22,1
431,C004,1986-02,P012,12,8,700.00,Ju 19-22 y Sa 08-11,1
432,C012,1986-02,P004,11,9,500.00,Vi y Sa 19-22,1
433,C007,1986-02,P013,10,10,700.00,Ma y Ju 19-22,1
434,C014,1986-02,P012,2,18,700.00,Lu y Mi 19-22,1
435,C014,1986-02,P016,5,15,700.00,Vi y Sa 19-22,1
436,C006,1986-02,P035,0,20,700.00,Ma y Ju 19-22,1
437,C002,1986-02,P027,2,18,500.00,Lu y Mi 19-22,1
438,C005,1986-02,P008,10,10,500.00,Ma y Ju 19-22,1
439,C014,1986-02,P033,5,15,700.00,Vi y Sa 19-22,1
440,C013,1986-02,P008,3,17,700.00,Ma y Ju 19-22,1
441,C003,1986-02,P003,9,11,700.00,Ma y Ju 19-22,1
442,C014,1986-02,P031,1,19,700.00,Ma y Ju 19-22,1
443,C007,1986-02,P001,4,16,700.00,Lu y Mi 19-22,1
444,C012,1986-02,P020,0,20,500.00,Ma y Ju 19-22,1
445,C010,1986-03,P012,3,17,700.00,Ma y Ju 19-22,1
446,C006,1986-03,P012,0,20,700.00,Vi y Sa 19-22,1
447,C013,1986-03,P021,0,20,700.00,Ju 19-22 y Sa 08-11,1
448,C004,1986-03,P020,11,9,700.00,Ju 19-22 y Sa 08-11,1
449,C011,1986-03,P036,12,8,700.00,Ju 19-22 y Sa 08-11,1
450,C010,1986-03,P002,0,20,700.00,Ma y Ju 19-22,1
451,C010,1986-03,P034,6,14,700.00,Ma y Ju 19-22,1
452,C011,1986-03,P009,0,20,700.00,Vi y Sa 19-22,1
453,C005,1986-03,P029,10,10,500.00,Ju 19-22 y Sa 08-11,1
454,C006,1986-03,P027,9,11,700.00,Ma y Ju 19-22,1
455,C006,1986-03,P023,7,13,700.00,Lu y Mi 19-22,1
456,C009,1986-03,P009,6,14,500.00,Ju 19-22 y Sa 08-11,1
457,C014,1986-03,P001,12,8,700.00,Lu y Mi 19-22,1
458,C002,1986-03,P022,1,19,500.00,Lu y Mi 19-22,1
459,C007,1986-03,P037,1,19,700.00,Ju 19-22 y Sa 08-11,1
460,C010,1986-03,P008,6,14,700.00,Lu y Mi 19-22,1
461,C007,1986-03,P011,4,16,700.00,Lu y Mi 19-22,1
462,C003,1986-03,P013,6,14,700.00,Ma y Ju 19-22,1
463,C006,1986-03,P038,0,20,700.00,Ma y Ju 19-22,1
464,C013,1986-04,P041,11,9,700.00,Ju 19-22 y Sa 08-11,1
465,C010,1986-04,P018,1,19,700.00,Ma y Ju 19-22,1
466,C006,1986-04,P007,12,8,700.00,Ma y Ju 19-22,1
467,C009,1986-04,P008,5,15,500.00,Ju 19-22 y Sa 08-11,1
468,C001,1986-04,P016,2,18,400.00,Ju 19-22 y Sa 08-11,1
469,C006,1986-04,P007,9,11,700.00,Vi y Sa 19-22,1
470,C007,1986-04,P040,5,15,700.00,Vi y Sa 19-22,1
471,C002,1986-04,P030,2,18,500.00,Vi y Sa 19-22,1
472,C014,1986-04,P009,0,20,700.00,Lu y Mi 19-22,1
473,C002,1986-04,P021,13,7,500.00,Lu y Mi 19-22,1
474,C012,1986-05,P038,6,14,500.00,Ma y Ju 19-22,1
475,C005,1986-05,P034,13,7,500.00,Ju 19-22 y Sa 08-11,1
476,C011,1986-05,P001,0,20,700.00,Ma y Ju 19-22,1
477,C001,1986-05,P011,2,18,400.00,Ma y Ju 19-22,1
478,C011,1986-05,P042,3,17,700.00,Vi y Sa 19-22,1
479,C013,1986-05,P018,7,13,700.00,Vi y Sa 19-22,1
480,C012,1986-05,P024,0,20,500.00,Ju 19-22 y Sa 08-11,1
481,C011,1986-05,P025,6,14,700.00,Ju 19-22 y Sa 08-11,1
482,C005,1986-05,P035,9,11,500.00,Lu y Mi 19-22,1
483,C007,1986-05,P036,6,14,700.00,Vi y Sa 19-22,1
484,C002,1986-05,P042,13,7,500.00,Ju 19-22 y Sa 08-11,1
485,C003,1986-05,P025,7,13,700.00,Vi y Sa 19-22,1
486,C004,1986-05,P015,6,14,700.00,Ma y Ju 19-22,1
487,C002,1986-05,P010,1,19,500.00,Lu y Mi 19-22,1
488,C014,1986-05,P037,9,11,700.00,Vi y Sa 19-22,1
489,C013,1986-05,P039,1,19,700.00,Ma y Ju 19-22,1
490,C002,1986-05,P011,9,11,500.00,Vi y Sa 19-22,1
491,C002,1986-06,P004,12,8,500.00,Ma y Ju 19-22,1
492,C009,1986-06,P020,4,16,500.00,Ju 19-22 y Sa 08-11,1
493,C004,1986-06,P014,4,16,700.00,Ju 19-22 y Sa 08-11,1
494,C012,1986-06,P001,4,16,500.00,Lu y Mi 19-22,1
495,C002,1986-06,P018,9,11,500.00,Lu y Mi 19-22,1
496,C009,1986-06,P032,7,13,500.00,Lu y Mi 19-22,1
497,C010,1986-06,P039,5,15,700.00,Lu y Mi 19-22,1
498,C013,1986-06,P029,7,13,700.00,Ju 19-22 y Sa 08-11,1
499,C010,1986-06,P011,9,11,700.00,Ju 19-22 y Sa 08-11,1
500,C008,1986-06,P038,0,20,700.00,Lu y Mi 19-22,1
501,C014,1986-06,P010,2,18,700.00,Lu y Mi 19-22,1
502,C008,1986-06,P021,10,10,700.00,Ma y Ju 19-22,1
503,C004,1986-06,P029,10,10,700.00,Ma y Ju 19-22,1
504,C008,1986-06,P015,10,10,700.00,Lu y Mi 19-22,1
505,C001,1986-06,P039,9,11,400.00,Ju 19-22 y Sa 08-11,1
506,C013,1986-07,P025,7,13,700.00,Lu y Mi 19-22,1
507,C006,1986-07,P005,13,7,700.00,Ju 19-22 y Sa 08-11,1
508,C001,1986-07,P013,2,18,400.00,Lu y Mi 19-22,1
509,C014,1986-07,P037,1,19,700.00,Vi y Sa 19-22,1
510,C009,1986-07,P022,2,18,500.00,Lu y Mi 19-22,1
511,C013,1986-07,P022,6,14,700.00,Vi y Sa 19-22,1
512,C006,1986-07,P030,3,17,700.00,Ma y Ju 19-22,1
513,C008,1986-07,P031,10,10,700.00,Lu y Mi 19-22,1
514,C001,1986-07,P006,13,7,400.00,Lu y Mi 19-22,1
515,C009,1986-07,P026,12,8,500.00,Ju 19-22 y Sa 08-11,1
516,C007,1986-07,P033,3,17,700.00,Vi y Sa 19-22,1
517,C001,1986-08,P009,2,18,400.00,Ju 19-22 y Sa 08-11,1
518,C001,1986-08,P008,12,8,400.00,Ju 19-22 y Sa 08-11,1
519,C007,1986-08,P031,4,16,700.00,Lu y Mi 19-22,1
520,C005,1986-08,P018,4,16,500.00,Vi y Sa 19-22,1
521,C001,1986-08,P033,10,10,400.00,Ma y Ju 19-22,1
522,C011,1986-08,P032,1,19,700.00,Lu y Mi 19-22,1
523,C011,1986-08,P006,3,17,700.00,Ma y Ju 19-22,1
524,C001,1986-08,P011,5,15,400.00,Ma y Ju 19-22,1
525,C008,1986-08,P006,13,7,700.00,Ma y Ju 19-22,1
526,C007,1986-08,P037,13,7,700.00,Ma y Ju 19-22,1
527,C009,1986-08,P002,7,13,500.00,Ma y Ju 19-22,1
528,C004,1986-08,P035,9,11,700.00,Vi y Sa 19-22,1
529,C009,1986-08,P029,8,12,500.00,Lu y Mi 19-22,1
530,C013,1986-08,P025,6,14,700.00,Vi y Sa 19-22,1
531,C004,1986-08,P012,10,10,700.00,Ju 19-22 y Sa 08-11,1
532,C004,1986-08,P023,1,19,700.00,Lu y Mi 19-22,1
533,C003,1986-08,P022,6,14,700.00,Vi y Sa 19-22,1
534,C003,1986-08,P010,3,17,700.00,Vi y Sa 19-22,1
535,C006,1986-08,P009,6,14,700.00,Ma y Ju 19-22,1
536,C011,1986-09,P010,11,9,700.00,Lu y Mi 19-22,1
537,C013,1986-09,P038,4,16,700.00,Ju 19-22 y Sa 08-11,1
538,C006,1986-09,P030,4,16,700.00,Lu y Mi 19-22,1
539,C007,1986-09,P035,3,17,700.00,Vi y Sa 19-22,1
540,C012,1986-09,P013,10,10,500.00,Ju 19-22 y Sa 08-11,1
541,C012,1986-09,P033,5,15,500.00,Ma y Ju 19-22,1
542,C011,1986-09,P038,13,7,700.00,Ju 19-22 y Sa 08-11,1
543,C014,1986-09,P012,5,15,700.00,Ju 19-22 y Sa 08-11,1
544,C007,1986-09,P025,8,12,700.00,Ju 19-22 y Sa 08-11,1
545,C009,1986-09,P015,6,14,500.00,Ju 19-22 y Sa 08-11,1
546,C012,1986-09,P013,3,17,500.00,Ma y Ju 19-22,1
547,C007,1986-09,P020,13,7,700.00,Vi y Sa 19-22,1
548,C006,1986-09,P031,9,11,700.00,Ma y Ju 19-22,1
549,C011,1986-09,P038,13,7,700.00,Ju 19-22 y Sa 08-11,1
550,C014,1986-09,P029,12,8,700.00,Ma y Ju 19-22,1
551,C001,1986-09,P004,3,17,400.00,Ma y Ju 19-22,1
552,C003,1986-09,P024,3,17,700.00,Vi y Sa 19-22,1
553,C009,1986-09,P017,6,14,500.00,Ju 19-22 y Sa 08-11,1
554,C007,1986-09,P007,6,14,700.00,Ma y Ju 19-22,1
555,C004,1986-09,P012,9,11,700.00,Ma y Ju 19-22,1
556,C005,1986-09,P039,2,18,500.00,Ma y Ju 19-22,1
557,C013,1986-09,P042,13,7,700.00,Vi y Sa 19-22,1
558,C002,1986-10,P021,2,18,500.00,Vi y Sa 19-22,1
559,C013,1986-10,P011,8,12,700.00,Lu y Mi 19-22,1
560,C014,1986-10,P013,13,7,700.00,Lu y Mi 19-22,1
561,C002,1986-10,P007,10,10,500.00,Vi y Sa 19-22,1
562,C006,1986-10,P030,12,8,700.00,Ju 19-22 y Sa 08-11,1
563,C008,1986-10,P022,5,15,700.00,Lu y Mi 19-22,1
564,C003,1986-10,P006,7,13,700.00,Ma y Ju 19-22,1
565,C012,1986-10,P016,13,7,500.00,Lu y Mi 19-22,1
566,C011,1986-10,P012,0,20,700.00,Vi y Sa 19-22,1
567,C013,1986-10,P036,13,7,700.00,Ju 19-22 y Sa 08-11,1
568,C008,1986-10,P010,1,19,700.00,Ma y Ju 19-22,1
569,C011,1986-11,P028,13,7,700.00,Lu y Mi 19-22,1
570,C004,1986-11,P034,10,10,700.00,Lu y Mi 19-22,1
571,C003,1986-11,P002,11,9,700.00,Lu y Mi 19-22,1
572,C008,1986-11,P015,9,11,700.00,Lu y Mi 19-22,1
573,C005,1986-11,P011,13,7,500.00,Ma y Ju 19-22,1
574,C010,1986-11,P018,10,10,700.00,Ju 19-22 y Sa 08-11,1
575,C012,1986-11,P023,2,18,500.00,Ju 19-22 y Sa 08-11,1
576,C014,1986-11,P020,5,15,700.00,Ma y Ju 19-22,1
577,C004,1986-11,P001,8,12,700.00,Ju 19-22 y Sa 08-11,1
578,C009,1986-11,P033,7,13,500.00,Vi y Sa 19-22,1
579,C014,1986-11,P034,4,16,700.00,Lu y Mi 19-22,1
580,C010,1986-11,P021,4,16,700.00,Ju 19-22 y Sa 08-11,1
581,C010,1986-11,P035,13,7,700.00,Lu y Mi 19-22,1
582,C008,1986-11,P011,4,16,700.00,Ma y Ju 19-22,1
583,C014,1986-11,P012,11,9,700.00,Ma y Ju 19-22,1
584,C001,1986-11,P013,0,20,400.00,Lu y Mi 19-22,1
585,C010,1986-11,P032,13,7,700.00,Ma y Ju 19-22,1
586,C005,1986-12,P001,6,14,500.00,Ma y Ju 19-22,1
587,C013,1986-12,P016,7,13,700.00,Lu y Mi 19-22,1
588,C009,1986-12,P001,8,12,500.00,Lu y Mi 19-22,1
589,C006,1986-12,P037,5,15,700.00,Vi y Sa 19-22,1
590,C005,1986-12,P039,2,18,500.00,Lu y Mi 19-22,1
591,C002,1986-12,P031,5,15,500.00,Vi y Sa 19-22,1
592,C001,1986-12,P013,8,12,400.00,Ma y Ju 19-22,1
593,C011,1986-12,P024,2,18,700.00,Ju 19-22 y Sa 08-11,1
594,C005,1986-12,P006,5,15,500.00,Ma y Ju 19-22,1
595,C002,1986-12,P024,4,16,500.00,Vi y Sa 19-22,1
596,C011,1987-01,P022,12,8,700.00,Vi y Sa 19-22,1
597,C009,1987-01,P033,3,17,500.00,Ma y Ju 19-22,1
598,C014,1987-01,P003,12,8,700.00,Lu y Mi 19-22,1
599,C001,1987-01,P031,11,9,400.00,Lu y Mi 19-22,1
600,C012,1987-01,P029,13,7,500.00,Ju 19-22 y Sa 08-11,1
601,C004,1987-01,P018,2,18,700.00,Lu y Mi 19-22,1
602,C005,1987-01,P011,13,7,500.00,Ju 19-22 y Sa 08-11,1
603,C013,1987-01,P041,1,19,700.00,Ma y Ju 19-22,1
604,C009,1987-01,P012,10,10,500.00,Ma y Ju 19-22,1
605,C002,1987-01,P018,7,13,500.00,Ma y Ju 19-22,1
606,C001,1987-01,P016,5,15,400.00,Vi y Sa 19-22,1
607,C006,1987-01,P010,0,20,700.00,Ma y Ju 19-22,1
608,C011,1987-01,P012,13,7,700.00,Vi y Sa 19-22,1
609,C007,1987-01,P020,7,13,700.00,Lu y Mi 19-22,1
610,C009,1987-01,P008,10,10,500.00,Lu y Mi 19-22,1
611,C012,1987-01,P021,3,17,500.00,Ma y Ju 19-22,1
612,C013,1987-02,P038,11,9,700.00,Lu y Mi 19-22,1
613,C013,1987-02,P009,0,20,700.00,Vi y Sa 19-22,1
614,C010,1987-02,P012,7,13,700.00,Lu y Mi 19-22,1
615,C014,1987-02,P022,10,10,700.00,Ma y Ju 19-22,1
616,C009,1987-02,P013,3,17,500.00,Ma y Ju 19-22,1
617,C013,1987-02,P041,5,15,700.00,Ma y Ju 19-22,1
618,C004,1987-02,P016,3,17,700.00,Lu y Mi 19-22,1
619,C004,1987-02,P034,1,19,700.00,Vi y Sa 19-22,1
620,C002,1987-02,P012,2,18,500.00,Vi y Sa 19-22,1
621,C006,1987-02,P013,10,10,700.00,Vi y Sa 19-22,1
622,C003,1987-02,P014,6,14,700.00,Ma y Ju 19-22,1
623,C001,1987-02,P040,6,14,400.00,Ju 19-22 y Sa 08-11,1
624,C004,1987-02,P012,8,12,700.00,Vi y Sa 19-22,1
625,C013,1987-02,P015,12,8,700.00,Lu y Mi 19-22,1
626,C003,1987-02,P019,8,12,700.00,Lu y Mi 19-22,1
627,C002,1987-02,P026,11,9,500.00,Vi y Sa 19-22,1
628,C014,1987-02,P004,2,18,700.00,Ju 19-22 y Sa 08-11,1
629,C007,1987-02,P036,7,13,700.00,Lu y Mi 19-22,1
630,C005,1987-02,P006,1,19,500.00,Ma y Ju 19-22,1
631,C010,1987-03,P035,7,13,700.00,Vi y Sa 19-22,1
632,C014,1987-03,P005,13,7,700.00,Lu y Mi 19-22,1
633,C012,1987-03,P012,11,9,500.00,Lu y Mi 19-22,1
634,C002,1987-03,P003,0,20,500.00,Vi y Sa 19-22,1
635,C007,1987-03,P028,13,7,700.00,Ju 19-22 y Sa 08-11,1
636,C013,1987-03,P033,6,14,700.00,Lu y Mi 19-22,1
637,C002,1987-03,P020,7,13,500.00,Ma y Ju 19-22,1
638,C012,1987-03,P009,5,15,500.00,Lu y Mi 19-22,1
639,C014,1987-03,P003,4,16,700.00,Ma y Ju 19-22,1
640,C011,1987-03,P023,5,15,700.00,Lu y Mi 19-22,1
641,C003,1987-03,P013,5,15,700.00,Vi y Sa 19-22,1
642,C013,1987-03,P026,13,7,700.00,Ju 19-22 y Sa 08-11,1
643,C006,1987-03,P005,2,18,700.00,Ju 19-22 y Sa 08-11,1
644,C010,1987-03,P002,10,10,700.00,Lu y Mi 19-22,1
645,C010,1987-03,P023,2,18,700.00,Ma y Ju 19-22,1
646,C010,1987-04,P002,10,10,700.00,Ju 19-22 y Sa 08-11,1
647,C001,1987-04,P027,8,12,400.00,Lu y Mi 19-22,1
648,C006,1987-04,P027,11,9,700.00,Vi y Sa 19-22,1
649,C001,1987-04,P030,1,19,400.00,Vi y Sa 19-22,1
650,C006,1987-04,P040,1,19,700.00,Ma y Ju 19-22,1
651,C014,1987-04,P004,1,19,700.00,Ju 19-22 y Sa 08-11,1
652,C008,1987-04,P011,9,11,700.00,Ma y Ju 19-22,1
653,C003,1987-04,P021,6,14,700.00,Ju 19-22 y Sa 08-11,1
654,C014,1987-04,P019,5,15,700.00,Vi y Sa 19-22,1
655,C013,1987-04,P005,13,7,700.00,Ma y Ju 19-22,1
656,C009,1987-04,P009,12,8,500.00,Vi y Sa 19-22,1
657,C002,1987-04,P040,5,15,500.00,Ju 19-22 y Sa 08-11,1
658,C008,1987-04,P033,6,14,700.00,Ma y Ju 19-22,1
659,C014,1987-04,P038,13,7,700.00,Ma y Ju 19-22,1
660,C002,1987-04,P001,2,18,500.00,Lu y Mi 19-22,1
661,C004,1987-04,P032,8,12,700.00,Vi y Sa 19-22,1
662,C008,1987-04,P012,3,17,700.00,Vi y Sa 19-22,1
663,C011,1987-04,P013,4,16,700.00,Lu y Mi 19-22,1
664,C002,1987-04,P001,5,15,500.00,Lu y Mi 19-22,1
665,C012,1987-05,P018,0,20,500.00,Lu y Mi 19-22,1
666,C003,1987-05,P018,8,12,700.00,Ju 19-22 y Sa 08-11,1
667,C005,1987-05,P041,2,18,500.00,Ma y Ju 19-22,1
668,C014,1987-05,P024,9,11,700.00,Ma y Ju 19-22,1
669,C001,1987-05,P004,11,9,400.00,Ju 19-22 y Sa 08-11,1
670,C010,1987-05,P034,1,19,700.00,Vi y Sa 19-22,1
671,C011,1987-05,P012,5,15,700.00,Vi y Sa 19-22,1
672,C001,1987-05,P028,8,12,400.00,Vi y Sa 19-22,1
673,C014,1987-05,P033,10,10,700.00,Lu y Mi 19-22,1
674,C014,1987-05,P035,12,8,700.00,Ju 19-22 y Sa 08-11,1
675,C014,1987-05,P002,4,16,700.00,Vi y Sa 19-22,1
676,C014,1987-05,P041,12,8,700.00,Lu y Mi 19-22,1
677,C012,1987-05,P021,2,18,500.00,Lu y Mi 19-22,1
678,C003,1987-05,P003,1,19,700.00,Lu y Mi 19-22,1
679,C013,1987-05,P029,8,12,700.00,Ju 19-22 y Sa 08-11,1
680,C004,1987-05,P034,9,11,700.00,Vi y Sa 19-22,1
681,C001,1987-05,P021,13,7,400.00,Ma y Ju 19-22,1
682,C014,1987-06,P022,1,19,700.00,Vi y Sa 19-22,1
683,C004,1987-06,P011,10,10,700.00,Ma y Ju 19-22,1
684,C006,1987-06,P011,13,7,700.00,Lu y Mi 19-22,1
685,C012,1987-06,P014,6,14,500.00,Lu y Mi 19-22,1
686,C007,1987-06,P039,9,11,700.00,Vi y Sa 19-22,1
687,C007,1987-06,P008,1,19,700.00,Lu y Mi 19-22,1
688,C007,1987-06,P032,2,18,700.00,Ju 19-22 y Sa 08-11,1
689,C014,1987-06,P039,0,20,700.00,Vi y Sa 19-22,1
690,C013,1987-06,P036,4,16,700.00,Lu y Mi 19-22,1
691,C001,1987-06,P016,13,7,400.00,Ma y Ju 19-22,1
692,C011,1987-06,P034,12,8,700.00,Lu y Mi 19-22,1
693,C010,1987-06,P031,13,7,700.00,Lu y Mi 19-22,1
694,C012,1987-06,P035,5,15,500.00,Vi y Sa 19-22,1
695,C005,1987-06,P040,0,20,500.00,Lu y Mi 19-22,1
696,C004,1987-06,P027,10,10,700.00,Ma y Ju 19-22,1
697,C002,1987-06,P036,0,20,500.00,Ma y Ju 19-22,1
698,C009,1987-07,P022,12,8,500.00,Lu y Mi 19-22,1
699,C009,1987-07,P019,6,14,500.00,Ma y Ju 19-22,1
700,C003,1987-07,P006,8,12,700.00,Ju 19-22 y Sa 08-11,1
701,C011,1987-07,P002,8,12,700.00,Lu y Mi 19-22,1
702,C003,1987-07,P002,13,7,700.00,Lu y Mi 19-22,1
703,C002,1987-07,P027,1,19,500.00,Ju 19-22 y Sa 08-11,1
704,C008,1987-07,P018,13,7,700.00,Lu y Mi 19-22,1
705,C002,1987-07,P037,10,10,500.00,Vi y Sa 19-22,1
706,C005,1987-07,P033,3,17,500.00,Lu y Mi 19-22,1
707,C004,1987-07,P027,0,20,700.00,Ma y Ju 19-22,1
708,C009,1987-07,P034,4,16,500.00,Lu y Mi 19-22,1
709,C005,1987-07,P026,10,10,500.00,Vi y Sa 19-22,1
710,C004,1987-07,P028,3,17,700.00,Vi y Sa 19-22,1
711,C001,1987-07,P032,7,13,400.00,Ma y Ju 19-22,1
712,C009,1987-08,P004,10,10,500.00,Ma y Ju 19-22,1
713,C011,1987-08,P032,4,16,700.00,Ma y Ju 19-22,1
714,C013,1987-08,P030,4,16,700.00,Vi y Sa 19-22,1
715,C002,1987-08,P010,4,16,500.00,Lu y Mi 19-22,1
716,C006,1987-08,P023,1,19,700.00,Ju 19-22 y Sa 08-11,1
717,C012,1987-08,P017,1,19,500.00,Lu y Mi 19-22,1
718,C008,1987-08,P028,2,18,700.00,Vi y Sa 19-22,1
719,C001,1987-08,P031,3,17,400.00,Lu y Mi 19-22,1
720,C010,1987-08,P037,8,12,700.00,Ju 19-22 y Sa 08-11,1
721,C002,1987-08,P011,3,17,500.00,Vi y Sa 19-22,1
722,C006,1987-08,P002,6,14,700.00,Lu y Mi 19-22,1
723,C002,1987-08,P020,1,19,500.00,Lu y Mi 19-22,1
724,C003,1987-08,P035,1,19,700.00,Ju 19-22 y Sa 08-11,1
725,C012,1987-08,P015,4,16,500.00,Ju 19-22 y Sa 08-11,1
726,C011,1987-09,P034,10,10,700.00,Ma y Ju 19-22,1
727,C002,1987-09,P008,8,12,500.00,Ma y Ju 19-22,1
728,C013,1987-09,P014,4,16,700.00,Ma y Ju 19-22,1
729,C013,1987-09,P029,12,8,700.00,Vi y Sa 19-22,1
730,C009,1987-09,P031,8,12,500.00,Lu y Mi 19-22,1
731,C008,1987-09,P027,12,8,700.00,Ma y Ju 19-22,1
732,C014,1987-09,P016,9,11,700.00,Ju 19-22 y Sa 08-11,1
733,C013,1987-09,P041,9,11,700.00,Lu y Mi 19-22,1
734,C009,1987-09,P017,11,9,500.00,Ma y Ju 19-22,1
735,C011,1987-09,P011,3,17,700.00,Lu y Mi 19-22,1
736,C008,1987-09,P009,10,10,700.00,Ma y Ju 19-22,1
737,C010,1987-09,P006,11,9,700.00,Ju 19-22 y Sa 08-11,1
738,C008,1987-09,P020,9,11,700.00,Vi y Sa 19-22,1
739,C011,1987-09,P019,4,16,700.00,Ju 19-22 y Sa 08-11,1
740,C010,1987-09,P012,0,20,700.00,Vi y Sa 19-22,1
741,C001,1987-09,P018,8,12,400.00,Ju 19-22 y Sa 08-11,1
742,C011,1987-09,P008,12,8,700.00,Ju 19-22 y Sa 08-11,1
743,C013,1987-09,P008,9,11,700.00,Lu y Mi 19-22,1
744,C006,1987-09,P040,5,15,700.00,Ma y Ju 19-22,1
745,C011,1987-10,P008,0,20,700.00,Ju 19-22 y Sa 08-11,1
746,C003,1987-10,P009,7,13,700.00,Lu y Mi 19-22,1
747,C011,1987-10,P036,12,8,700.00,Lu y Mi 19-22,1
748,C013,1987-10,P031,9,11,700.00,Ju 19-22 y Sa 08-11,1
749,C004,1987-10,P007,2,18,700.00,Ma y Ju 19-22,1
750,C001,1987-10,P011,10,10,400.00,Ju 19-22 y Sa 08-11,1
751,C010,1987-10,P018,5,15,700.00,Ju 19-22 y Sa 08-11,1
752,C014,1987-10,P036,10,10,700.00,Ju 19-22 y Sa 08-11,1
753,C001,1987-10,P020,5,15,400.00,Lu y Mi 19-22,1
754,C002,1987-10,P019,0,20,500.00,Lu y Mi 19-22,1
755,C002,1987-10,P001,3,17,500.00,Lu y Mi 19-22,1
756,C014,1987-10,P032,1,19,700.00,Ju 19-22 y Sa 08-11,1
757,C008,1987-10,P007,0,20,700.00,Vi y Sa 19-22,1
758,C014,1987-10,P023,4,16,700.00,Vi y Sa 19-22,1
759,C014,1987-10,P011,6,14,700.00,Ju 19-22 y Sa 08-11,1
760,C012,1987-11,P037,13,7,500.00,Ma y Ju 19-22,1
761,C014,1987-11,P004,3,17,700.00,Lu y Mi 19-22,1
762,C008,1987-11,P020,2,18,700.00,Ma y Ju 19-22,1
763,C012,1987-11,P042,3,17,500.00,Ma y Ju 19-22,1
764,C014,1987-11,P003,11,9,700.00,Ju 19-22 y Sa 08-11,1
765,C005,1987-11,P012,7,13,500.00,Vi y Sa 19-22,1
766,C004,1987-11,P024,1,19,700.00,Ma y Ju 19-22,1
767,C004,1987-11,P005,13,7,700.00,Vi y Sa 19-22,1
